id,created_at,retweeted,retweet_count,favorited,in_reply_to_status_id,text
1283467617181691906,2020-07-15 18:25:00,False,13,False,,How long will the pandemic last? And how reliable are the mathematical models that are being used to predict future… https://t.co/QQxsG3Chiw
1283444534425378817,2020-07-15 16:53:16,False,38,False,,"RT @WHO: Co-led by WHO, @gavi &amp; @CEPIvaccines, the #COVAX Facility is a 🔑 part of the Access to #COVID19 Tools Accelerator, a ground-breaki…"
1283443021720227843,2020-07-15 16:47:16,False,38,False,,"RT @CEPIvaccines: ""The most efficient way to bring this crisis to an end is with a safe and effective vaccine, manufactured in large quanti…"
1283435757013807105,2020-07-15 16:18:24,False,5,False,,"RT @UNICEF_AUOffice: Last year, just 57% of children in #Nigeria were fully vaccinated.

Today, #COVID19  is severely disrupting immunizati…"
1283435044493832193,2020-07-15 16:15:34,False,23,False,,"RT @CEPIvaccines: More than 150 countries are engaged in our #COVID19 Vaccine Global Access Facility, a mechanism designed to guarantee rap…"
1283416187062439941,2020-07-15 15:00:38,False,1,False,1283416184222887936,Read more about how Gavi is working with @CEPIvaccines and @WHO to accelerate the development and manufacture of… https://t.co/OFqC4zq9uq
1283416184222887936,2020-07-15 15:00:37,False,1,False,1283416178980016130,“A vaccine that is affordable and accessible to all will help us address systemic health inequalities. We need all… https://t.co/Z60Ip71S07
1283416178980016130,2020-07-15 15:00:36,False,1,False,1283416177725890561,“This early level of interest represents a tremendous vote of confidence in COVAX and our shared goal to protect pe… https://t.co/gP6A2xduBi
1283416177725890561,2020-07-15 15:00:36,False,35,False,,Seventy-five countries have submitted expressions of interest to protect their populations and those of other natio… https://t.co/qzwi1EDj9T
1283414565447970816,2020-07-15 14:54:11,False,145,False,,RT @WHO: Preliminary data for the first four months of 2020 points to a substantial drop in the number of children completing three doses o…
1283362992420204544,2020-07-15 11:29:15,False,10,False,,"RT @UNICEF_AUOffice: Drop by drop, polio vaccines are helping children in Mauritania to grow up healthy. But across West and Central Africa…"
1283354106057326592,2020-07-15 10:53:57,False,6,False,,RT @UNICEF_AUOffice: Annet walked to her nearest health centre because she was determined to protect her baby from measles. She even offere…
1283353637272653826,2020-07-15 10:52:05,False,12,False,,RT @WHOEMRO: Health workers are on the frontlines keeping us safe. We should all celebrate these heroes and acknowledge their selfless comm…
1283350784692891648,2020-07-15 10:40:45,False,4,False,,"RT @AfricaMediaHub: Millions of children remain unreached with essential, life-saving vaccines around the world. @USAID, along with @gavi a…"
1283329003424821248,2020-07-15 09:14:12,False,8,False,,"RT @GaviSeth: Well said, @DrTedros. Partnership, collaboration and a global solution to this global crisis is the only way forward. I am al…"
1283328403572232193,2020-07-15 09:11:49,False,12,False,,"RT @UNICEFBD: As #COVID19 disrupts health services throughout the world, #UNICEF and partners continue to provide maternal and child health…"
1283122090330058752,2020-07-14 19:32:00,False,0,False,,The number of #COVID19 cases in Gavi-supported countries more than doubled in the month of June alone. Read more ab… https://t.co/qBN2s9DlOi
1283106487594704896,2020-07-14 18:30:00,False,2,False,,Why is the COVAX Facility a win-win solution and how will it ensure that more doses of a successful #COVID19 vaccin… https://t.co/vgVpOLL1Ws
1283091388784087046,2020-07-14 17:30:00,False,3,False,,"According to researchers writing in @TheLancet, “the average number of daily immunisation visits fell by 52.8% comp… https://t.co/j79dpA3zlQ"
1283076290262650880,2020-07-14 16:30:00,False,9,False,,"""As #COVID19 infections across Africa continue to rise, it is of vital importance for our safety and our economic l… https://t.co/BIpvBcrUbX"
1283061189191151616,2020-07-14 15:30:00,False,5,False,,"For the last few months, much of the focus has been on antibody testing but what constitutes #COVID19 immunity and… https://t.co/W07VuWXbuM"
1283040983358349318,2020-07-14 14:09:42,False,2,False,1283040981982547969,We have begun supporting vaccination campaigns against preventable diseases like polio and diphtheria while ensurin… https://t.co/5KA7UY5fNB
1283040981982547969,2020-07-14 14:09:42,False,6,False,,The Alliance has begun to operationalise its country support to restart immunisation services and catch-up campaign… https://t.co/bhyFOYmfHL
1283038991370145792,2020-07-14 14:01:47,False,40,False,,"RT @WHOAFRO: While much of the world’s attention is on the #COVID19 pandemic, #measles remains a silent threat to young children.

@WHO par…"
1283034147959734280,2020-07-14 13:42:33,False,7,False,,RT @GaviSeth: Fully agree @doctorsoumya. We need governments to support the Facility and get on board now to allow for the time and money r…
1282970593046872064,2020-07-14 09:30:00,False,3,False,,"With #COVID19 currently disrupting routine immunisation campaigns, what will it take to ensure that every child is… https://t.co/tpLX52wdk1"
1282955493393104896,2020-07-14 08:30:00,False,4,False,,“#COVID19 has exacerbated the social divides and inequalities around the world. The positive strides made towards g… https://t.co/8kQLa4jwT7
1282940394485899264,2020-07-14 07:30:00,False,7,False,,"Gavi is ""arguably the most productive multilateral health collaboration in history” - thank you @CliftonLeaf for yo… https://t.co/CSXLVdASUN"
1282759199672471553,2020-07-13 19:30:00,False,14,False,,"Until a #COVID19 vaccine is developed, evidence suggests dexamethasone, a drug which is already in good supply and… https://t.co/tiUd1mHfuM"
1282744100471660546,2020-07-13 18:30:00,False,45,False,,"For every month that the #COVID19 pandemic continues, $375 billion is lost from the global economy. We need to act… https://t.co/Hahz8PN6MV"
1282733546331930624,2020-07-13 17:48:04,False,4,False,,"RT @wellcometrust: We're at a ""critical juncture"" in the #COVID19 vaccine search, says @GaviSeth. And governments can only project their ci…"
1282729002289917952,2020-07-13 17:30:00,False,9,False,,Why is the COVAX Facility a win-win solution and how will it ensure that more doses of a successful #COVID19 vaccin… https://t.co/wf1NaSMRbq
1282713901721890816,2020-07-13 16:30:00,False,13,False,,One of the most time-consuming aspects of vaccine research and development is the testing of a vaccine. How does th… https://t.co/UlCFtFTENM
1282698802416119808,2020-07-13 15:30:00,False,9,False,,We’re proud to partner with @Cisco and @Living_Goods to save lives by “digitally enabling community health workers… https://t.co/YsK1wACr4H
1282693411804459008,2020-07-13 15:08:35,False,40,False,,"RT @CEPIvaccines: We're looking for experts to join our COVAX Independent Product Group advising on #COVID19 vaccine candidates 💡

Nominati…"
1282683701550342149,2020-07-13 14:30:00,False,5,False,,"How are refugee camps in Cox’s Bazar tackling #COVID19? Hand-washing stations, temperature checkpoints and radio me… https://t.co/mznxc9o0eq"
1282672169131089922,2020-07-13 13:44:10,False,5,False,,"How useful are #COVID19 antibody tests? Until we learn more about the virus it’s hard to tell, but here’s why the t… https://t.co/x4Dh0TsktR"
1282654458288250882,2020-07-13 12:33:48,False,9,False,,RT @GermanyInAfrica: #COVID19 has placed millions of children at risk of diseases like polio and measles. The pandemic has placed a strain…
1282619922049306624,2020-07-13 10:16:33,False,321,False,,"RT @CEPIvaccines: When a vaccine against COVID-19 becomes available, there will be global demand 🌍

We've launched COVAX with @gavi and @WH…"
1282581962767642625,2020-07-13 07:45:43,False,63,False,,RT @doctorsoumya: We need all countries to support COVAX to make it a success and end the acute phase of the pandemic.
1282572604822429696,2020-07-13 07:08:32,False,18,False,,RT @GaviSeth: Great news! Pleased to read about this global health victory despite new barriers to immunization posed by the pandemic. #Vac…
1282572396428435456,2020-07-13 07:07:43,False,202,False,,"RT @WHOAFRO: This week, Angola🇦🇴 rolled out #polio vaccination campaigns across 5 provinces under strict #COVID19 prevention measures.

👏🏿O…"
1282572075379634176,2020-07-13 07:06:26,False,534,False,,RT @DrTedros: .@WHO is proud to partner with @CEPIvaccines and @gavi to support low- and middle-income countries to access #COVID19 vaccine…
1282314770956214275,2020-07-12 14:04:00,False,16,False,,"""When governments pay into the COVAX Facility, they not only get access to the largest portfolio of #COVID19 vaccin… https://t.co/a5iy6sFJBR"
1282239525092130817,2020-07-12 09:05:00,False,19,False,,Congratulations Yemen for launching an immunisation campaign against diphtheria despite the challenges of #COVID19!… https://t.co/fw24cbEYPl
1281952131482705921,2020-07-11 14:03:00,False,18,False,,“We need global commitments for vaccine multilateralism” - Gavi CEO @GaviSeth explains why it is so important for c… https://t.co/Zg9yvjsnCT
1281875880306933760,2020-07-11 09:00:00,False,9,False,,"Clear communication, widespread testing, a PPE stockpile and physical distancing have all proved to be effective me… https://t.co/RrA0gpTIvV"
1281633130143608833,2020-07-10 16:55:24,False,205,False,,"RT @MoetiTshidi: EQUITY must be central to #COVID19 diagnostics, therapeutics &amp; vaccines. Too often, Africa is at the back of the queue. Th…"
1281619194950438913,2020-07-10 16:00:02,False,3,False,,"How do you stop the spread of #COVID19 in a settlement that is home to more than 800,000 refugees? Read more about… https://t.co/bSN6J4qHgO"
1281616727680450561,2020-07-10 15:50:13,False,24,False,,"RT @CEPIvaccines: We're looking for 5-7 experts to join our COVAX Independent Product Group advising on #COVID19 vaccine candidates.

Nomin…"
1281606176808083457,2020-07-10 15:08:18,False,12,False,,"RT @FortuneMagazine: Commentary: In the COVID-19 vaccine race, nobody wins unless everyone wins https://t.co/ZZoeolVMCZ"
1281601281006678017,2020-07-10 14:48:51,False,6,False,,RT @GaviSeth: Equipping Gavi-supported countries with the cold chain equipment they need to store vaccines at the optimal temperature is a…
1281594639888384000,2020-07-10 14:22:27,False,1,False,1281594638625898497,"""As #COVID19 infections across Africa continue to rise, it is of vital importance for our safety and our economic l… https://t.co/76ZSbMLJ9F"
1281594638625898497,2020-07-10 14:22:27,False,7,False,,"Given the increasing spread of #COVID19 in low- and middle-income countries, it is vital that clinical vaccine tria… https://t.co/Nmval3vWig"
1281589275599962113,2020-07-10 14:01:08,False,5,False,,"“If we could vaccinate 20% of the populations of all countries, we would be likely to end the acute phase of the pa… https://t.co/edzrLJIzzh"
1281586835920244736,2020-07-10 13:51:27,False,12,False,,"RT @GaviSeth: ""There has been no greater champion for vaccinating the most vulnerable among us than Gavi”: Thank you @CliftonLeaf for your…"
1281584602818195456,2020-07-10 13:42:34,False,1,False,,Thank you @unicefkg for your vital work to provide personal protective equipment (PPE) to protect people in Kyrgyzs… https://t.co/xVd8cp4fnH
1281584490486390785,2020-07-10 13:42:07,False,0,False,,We’re proud to support @BurundiGov and our Alliance partners @UNICEF_Burundi with Burundi’s #COVID19 response and t… https://t.co/HSS812teff
1281544163377504257,2020-07-10 11:01:53,False,12,False,,RT @BMGFIndia: Stigma is led by fear and misinformation regarding the #COVID19 virus. Let’s show solidarity and support to frontline health…
1281526139698196481,2020-07-10 09:50:15,False,42,False,,RT @JeremyUNICEF: My warmest congratulations to the @BurGov for launching the national initiative of conducting mass screenings for people…
1281490842486599680,2020-07-10 07:30:00,False,6,False,,What constitutes #COVID19 immunity and how we can measure it? Read our explainer on how much stock we should place… https://t.co/DfKyuIDmaW
1281309649635930112,2020-07-09 19:30:00,False,7,False,,"How useful are #COVID19 antibody tests? Until we learn more about the virus it’s hard to tell, but here’s why the t… https://t.co/tZdwfiUD6i"
1281294549063630848,2020-07-09 18:30:00,False,1,False,,"The number of #COVID19 cases in Gavi-supported countries more than doubled in the month of June alone, with countri… https://t.co/CT4m8LS18m"
1281279450412396547,2020-07-09 17:30:00,False,1,False,,"How are refugee camps in Cox’s Bazar coping with #COVID19? Hand-washing stations, temperature checkpoints and radio… https://t.co/dVayhuhvIn"
1281252274912866307,2020-07-09 15:42:01,False,6,False,,"RT @UNICEFSL: #Throwback to a child receiving a dose of Measles/Rubella #vaccine, during a UNICEF-supported national vaccination campaign i…"
1281237294389870592,2020-07-09 14:42:29,False,1,False,,"RT @unicefmali: “Thanks to a partnership with #ONUMali and the support of our partners, UNICEF delivered these life-saving supplies. Togeth…"
1281237015787380740,2020-07-09 14:41:23,False,17,False,,"RT @firstmove: ""If we could vaccinate 20% of the populations of all countries, we'd be likely to end the acute phase of the #pandemic,"" say…"
1281234743191908353,2020-07-09 14:32:21,False,7,False,,We’re proud to help our Alliance partners reach more people with life-saving vaccines by providing essential cold c… https://t.co/XspQN1NDSr
1281234545883439107,2020-07-09 14:31:34,False,1,False,,Thank you Dr @MoetiTshidi! Ensuring equitable global access to life-saving vaccines is the only way to truly end th… https://t.co/aQ2ETCsuy1
1281233007513305091,2020-07-09 14:25:27,False,3,False,,We’re proud to partner with @Cisco and @Living_Goods to train community health workers in Uganda to help reach more… https://t.co/J3o612DUkK
1281230788747579392,2020-07-09 14:16:38,False,3,False,,Why is the COVAX Facility a win-win solution and how will it ensure that more doses of a successful #COVID19 vaccin… https://t.co/LpAwvY8rJV
1281179953762091008,2020-07-09 10:54:38,False,30,False,,"RT @CEPIvaccines: If we want to end the #COVID19 crisis, we need to pool our resources to invest in as many vaccines as possible, and ensur…"
1281144734413721600,2020-07-09 08:34:41,False,14,False,,RT @GaviSeth: Outreach services in Karachi saw an 88.6% drop in immunization doses during lockdown as the average number of daily immunizat…
1281098221629181952,2020-07-09 05:29:52,False,7,False,,"RT @GaviSeth: Governments who pay into the COVAX Facility will not only get access to a large portfolio of #COVID19 vaccines, they also bec…"
1281097258696671233,2020-07-09 05:26:02,False,9,False,,"RT @FortuneMagazine: Dr. Seth Berkley (@GaviSeth), CEO of Gavi, the Vaccine Alliance, received a leadership award at Fortune's Brainstorm H…"
1280962359184351232,2020-07-08 20:30:00,False,3,False,,"Which factors are disrupting routine immunisation services during #COVID19?

- Low vaccine stocks
- Health workers… https://t.co/FAL5LtZGD2"
1280934791731437570,2020-07-08 18:40:27,False,3,False,,RT @GaviSeth: Rebuilding our global health infrastructure will be critical to protecting billions of people around the world from #COVID19…
1280933919265886209,2020-07-08 18:36:59,False,1,False,1280933916044660741,"""When governments pay into the COVAX Facility, they not only get access to the largest portfolio of #COVID19 vaccin… https://t.co/mNuemnPd5a"
1280933916044660741,2020-07-08 18:36:58,False,2,False,1280933907190480897,"We are committed to harnessing the impact of the Alliance by strengthening health services, rebuilding immunisation… https://t.co/SfLPc9Fru8"
1280933907190480897,2020-07-08 18:36:56,False,6,False,,Congratulations @GaviSeth for receiving @FortuneMagazine’s Brainstorm Health Leadership Award! In his acceptance sp… https://t.co/fZNW4O5eVG
1280932915514241024,2020-07-08 18:33:00,False,4,False,,"With #COVID19 currently disrupting routine immunisation campaigns, what will it take to ensure that every child is… https://t.co/NCN12LILma"
1280917060709572608,2020-07-08 17:30:00,False,3,False,,"For the last few months, much of the focus has been on antibody testing but what constitutes #COVID19 immunity and… https://t.co/u73g5FI65v"
1280903353946583042,2020-07-08 16:35:32,False,2,False,1280903345960558598,We have begun supporting campaigns for preventable diseases like polio and diphtheria while ensuring safety precaut… https://t.co/UwLp0hbgiH
1280903345960558598,2020-07-08 16:35:30,False,2,False,1280903336376643585,That's why the Alliance has begun to operationalise its country support to restart immunisation services and boost… https://t.co/KvrTHk0w6x
1280903336376643585,2020-07-08 16:35:28,False,4,False,,"As of 30 June, a total of 30 Gavi-eligible countries have reported vaccine-preventable disease outbreaks. According… https://t.co/0IXWeVwAjf"
1280897096799879168,2020-07-08 16:10:40,False,22,False,,Congratulations Sri Lanka and the Maldives for eliminating measles and rubella! This is thanks to the life-saving p… https://t.co/uTEBXetSBd
